datetime,open,high,low,close,volume
2026-06-11 12:06:00,74238.92,74280.73,74231.56,74248.58,0
2026-06-11 12:09:00,74250.59,74268.16,74227.04,74228.96,0
2026-06-11 12:12:00,74228.78,74273.08,74228.78,74270.32,0
2026-06-11 12:15:00,74271.23,74335.34,74271.23,74299.65,0
2026-06-11 12:18:00,74295.89,74296.95,74259.9,74261.97,0
2026-06-11 12:21:00,74261.06,74280.82,74248.48,74280.82,0
2026-06-11 12:24:00,74280.91,74289.29,74251.63,74284.16,0
2026-06-11 12:27:00,74284.31,74314.66,74265.38,74286.78,0
2026-06-11 12:30:00,74293.66,74370.59,74293.66,74365.66,0
2026-06-11 12:33:00,74365.72,74380.22,74334.47,74371.91,0
2026-06-11 12:36:00,74367.97,74376.81,74279.69,74289.55,0
2026-06-11 12:39:00,74286.73,74311.52,74286.38,74300.63,0
2026-06-11 12:42:00,74297.6,74304.17,74278.26,74297.86,0
2026-06-11 12:45:00,74292.38,74320.31,74284.74,74296.72,0
2026-06-11 12:48:00,74294.04,74295.72,74215.46,74249.15,0
2026-06-11 12:51:00,74254.78,74279.99,74235.06,74258.49,0
2026-06-11 12:54:00,74258.67,74271.95,74230.96,74253.5,0
2026-06-11 12:57:00,74252.9,74325.8,74229.29,74325.44,0
2026-06-11 13:00:00,74326.48,74394.34,74318.73,74322.74,0
2026-06-11 13:03:00,74323.86,74329.09,74300.01,74315.42,0
2026-06-11 13:06:00,74315.79,74315.79,74274.5,74280.14,0
2026-06-11 13:09:00,74279.58,74280.11,74235.96,74241.53,0
2026-06-11 13:12:00,74241.65,74244.64,74170.78,74173.52,0
2026-06-11 13:15:00,74176.74,74191.98,74158.37,74189.86,0
2026-06-11 13:18:00,74186.09,74186.4,74121.7,74150.81,0
2026-06-11 13:21:00,74155.97,74155.97,74067.99,74123.52,0
2026-06-11 13:24:00,74122.57,74122.57,74046.17,74046.17,0
2026-06-11 13:27:00,74054.56,74121.67,74054.27,74117.98,0
2026-06-11 13:30:00,74112.84,74187.76,74112.26,74184.43,0
2026-06-11 13:33:00,74188.06,74200.24,74118.95,74137.98,0
2026-06-11 13:36:00,74139.31,74166.79,74116.87,74122.68,0
2026-06-11 13:39:00,74120.87,74135.09,74073.75,74075.94,0
2026-06-11 13:42:00,74076.22,74099.28,74042.68,74057.13,0
2026-06-11 13:45:00,74057.62,74117.34,74037.61,74101.03,0
2026-06-11 13:48:00,74100.42,74111.35,74059.58,74064.61,0
2026-06-11 13:51:00,74064.15,74108.91,74060.79,74099.19,0
2026-06-11 13:54:00,74100.41,74116.39,74070.71,74116.39,0
2026-06-11 13:57:00,74117.48,74140.93,74086.11,74086.11,0
2026-06-11 14:00:00,74089.09,74116.87,74055.11,74077.56,0
2026-06-11 14:03:00,74078.47,74123.21,74078.4,74090.53,0
2026-06-11 14:06:00,74090.76,74097.18,74024.61,74024.61,0
2026-06-11 14:09:00,74020.7,74037.62,73999.35,74013.9,0
2026-06-11 14:12:00,74013.55,74061.7,74007.28,74042.31,0
2026-06-11 14:15:00,74044.38,74048.29,74023.5,74027.7,0
2026-06-11 14:18:00,74027.07,74060.23,74005.12,74054.89,0
2026-06-11 14:21:00,74053.68,74056.44,74010.84,74010.84,0
2026-06-11 14:24:00,74011.57,74052.56,74003.13,74052.56,0
2026-06-11 14:27:00,74051.81,74144.17,74051.81,74110.46,0
2026-06-11 14:30:00,74109.46,74121.35,74078.94,74103.13,0
2026-06-11 14:33:00,74105.07,74120.89,74068.5,74102.53,0
2026-06-11 14:36:00,74102.83,74107.4,73974.92,74052.37,0
2026-06-11 14:39:00,74051.59,74062.68,73999.15,74053.84,0
2026-06-11 14:42:00,74048.0,74059.74,73965.04,73981.35,0
2026-06-11 14:45:00,73981.1,74014.67,73887.03,73890.67,0
2026-06-11 14:48:00,73888.71,73981.83,73883.69,73889.52,0
2026-06-11 14:51:00,73897.01,73918.49,73864.4,73887.86,0
2026-06-11 14:54:00,73893.34,73901.54,73881.11,73881.11,0
2026-06-11 14:57:00,73878.19,73910.1,73865.95,73908.35,0
2026-06-11 15:00:00,73910.22,73942.4,73758.53,73860.26,0
2026-06-11 15:03:00,73856.42,73858.57,73775.07,73805.32,0
2026-06-11 15:06:00,73805.03,73821.41,73732.96,73764.39,0
2026-06-11 15:09:00,73759.92,73840.27,73752.58,73780.68,0
2026-06-11 15:12:00,73781.29,73854.77,73738.67,73842.21,0
2026-06-11 15:15:00,73847.62,73915.19,73823.15,73904.78,0
2026-06-11 15:18:00,73905.97,73931.98,73875.15,73901.5,0
2026-06-11 15:21:00,73902.65,73914.72,73862.39,73877.72,0
2026-06-11 15:24:00,73889.83,73908.33,73877.22,73894.26,0
2026-06-11 15:27:00,73897.7,73917.22,73878.71,73909.98,0
2026-06-12 09:15:00,74709.27,74856.35,74663.34,74836.85,0
2026-06-12 09:18:00,74839.96,74859.16,74788.24,74817.31,0
2026-06-12 09:21:00,74819.18,74820.0,74759.88,74789.62,0
2026-06-12 09:24:00,74789.04,74796.25,74726.66,74733.37,0
2026-06-12 09:27:00,74734.32,74756.74,74693.86,74704.62,0
2026-06-12 09:30:00,74705.35,74731.96,74658.03,74699.5,0
2026-06-12 09:33:00,74700.65,74736.84,74675.61,74714.59,0
2026-06-12 09:36:00,74708.69,74724.95,74662.45,74720.65,0
2026-06-12 09:39:00,74722.64,74727.61,74646.37,74647.92,0
2026-06-12 09:42:00,74649.52,74651.83,74609.49,74614.65,0
2026-06-12 09:45:00,74613.19,74651.46,74593.68,74633.55,0
2026-06-12 09:48:00,74632.97,74655.67,74608.21,74644.04,0
2026-06-12 09:51:00,74644.92,74651.31,74619.05,74619.05,0
2026-06-12 09:54:00,74612.27,74615.99,74575.2,74586.72,0
2026-06-12 09:57:00,74590.91,74599.34,74567.29,74567.29,0
2026-06-12 10:00:00,74570.48,74570.48,74525.76,74538.52,0
2026-06-12 10:03:00,74538.62,74561.87,74486.9,74556.67,0
2026-06-12 10:06:00,74556.17,74576.53,74532.86,74550.65,0
2026-06-12 10:09:00,74550.84,74556.86,74510.35,74521.94,0
2026-06-12 10:12:00,74520.87,74555.61,74519.09,74531.59,0
2026-06-12 10:15:00,74533.41,74536.34,74470.68,74475.4,0
2026-06-12 10:18:00,74474.62,74504.43,74453.39,74501.11,0
2026-06-12 10:21:00,74505.96,74548.2,74503.7,74541.47,0
2026-06-12 10:24:00,74546.62,74576.29,74533.92,74563.45,0
2026-06-12 10:27:00,74563.81,74580.95,74530.23,74547.42,0
2026-06-12 10:30:00,74544.11,74567.63,74523.77,74554.47,0
2026-06-12 10:33:00,74553.48,74564.04,74528.02,74539.87,0
2026-06-12 10:36:00,74539.49,74550.24,74519.98,74544.1,0
2026-06-12 10:39:00,74543.78,74572.62,74533.07,74552.89,0
2026-06-12 10:42:00,74551.64,74571.76,74542.36,74549.71,0
2026-06-12 10:45:00,74547.51,74568.03,74497.58,74506.49,0
2026-06-12 10:48:00,74506.52,74557.72,74506.52,74533.45,0
2026-06-12 10:51:00,74530.73,74558.44,74527.07,74552.67,0
2026-06-12 10:54:00,74552.65,74592.58,74552.65,74581.9,0
2026-06-12 10:57:00,74581.71,74593.13,74576.03,74589.63,0
2026-06-12 11:00:00,74587.36,74593.03,74552.89,74554.76,0
2026-06-12 11:03:00,74554.17,74589.81,74553.2,74577.62,0
2026-06-12 11:06:00,74576.76,74586.7,74540.54,74586.1,0
2026-06-12 11:09:00,74584.81,74624.05,74569.23,74622.15,0
2026-06-12 11:12:00,74623.04,74649.4,74615.32,74645.48,0
2026-06-12 11:15:00,74647.03,74654.33,74630.12,74636.18,0
2026-06-12 11:18:00,74636.89,74637.9,74576.13,74579.06,0
2026-06-12 11:21:00,74581.13,74601.42,74570.11,74589.95,0
2026-06-12 11:24:00,74591.16,74618.55,74577.47,74588.94,0
2026-06-12 11:27:00,74588.34,74604.15,74585.11,74604.15,0
2026-06-12 11:30:00,74603.84,74632.35,74603.84,74632.35,0
2026-06-12 11:33:00,74630.81,74649.05,74618.22,74625.92,0
2026-06-12 11:36:00,74627.56,74634.71,74616.18,74631.21,0
2026-06-12 11:39:00,74629.04,74666.48,74624.0,74664.84,0
2026-06-12 11:42:00,74665.14,74674.91,74659.29,74669.0,0
